"id","name","set_id","number","rarity","supertype","types","hp","evolvesFrom","artist","images_small","images_large"
"sv6pt5-73","Fezandipiti","sv6pt5","73","Illustration Rare","Pokémon","Psychic","120","","KEIICHIRO ITO","https://images.pokemontcg.io/sv6pt5/73.png","https://images.pokemontcg.io/sv6pt5/73_hires.png"
"sv6pt5-74","Okidogi","sv6pt5","74","Illustration Rare","Pokémon","Fighting","130","","AKIRA EGAWA","https://images.pokemontcg.io/sv6pt5/74.png","https://images.pokemontcg.io/sv6pt5/74_hires.png"
"sv6pt5-75","Zorua","sv6pt5","75","Illustration Rare","Pokémon","Darkness","70","","REND","https://images.pokemontcg.io/sv6pt5/75.png","https://images.pokemontcg.io/sv6pt5/75_hires.png"
"sv6pt5-76","Cufant","sv6pt5","76","Illustration Rare","Pokémon","Metal","100","","Mina Nakai","https://images.pokemontcg.io/sv6pt5/76.png","https://images.pokemontcg.io/sv6pt5/76_hires.png"
"sv6pt5-77","Fraxure","sv6pt5","77","Illustration Rare","Pokémon","Dragon","100","Axew","MINAMINAMI Take","https://images.pokemontcg.io/sv6pt5/77.png","https://images.pokemontcg.io/sv6pt5/77_hires.png"
"sv6pt5-78","Persian","sv6pt5","78","Illustration Rare","Pokémon","Colorless","110","Meowth","Whisker","https://images.pokemontcg.io/sv6pt5/78.png","https://images.pokemontcg.io/sv6pt5/78_hires.png"
"sv6pt5-79","Bewear","sv6pt5","79","Illustration Rare","Pokémon","Colorless","130","Stufful","Takeshi Nakamura","https://images.pokemontcg.io/sv6pt5/79.png","https://images.pokemontcg.io/sv6pt5/79_hires.png"
"sv6pt5-80","Kingdra ex","sv6pt5","80","Ultra Rare","Pokémon","Water","310","Seadra","PLANETA Igarashi","https://images.pokemontcg.io/sv6pt5/80.png","https://images.pokemontcg.io/sv6pt5/80_hires.png"
"sv6pt5-81","Revavroom ex","sv6pt5","81","Ultra Rare","Pokémon","Lightning","280","Varoom","PLANETA Mochizuki","https://images.pokemontcg.io/sv6pt5/81.png","https://images.pokemontcg.io/sv6pt5/81_hires.png"
"sv6pt5-82","Okidogi ex","sv6pt5","82","Ultra Rare","Pokémon","Darkness","250","","5ban Graphics","https://images.pokemontcg.io/sv6pt5/82.png","https://images.pokemontcg.io/sv6pt5/82_hires.png"
"sv6pt5-83","Munkidori ex","sv6pt5","83","Ultra Rare","Pokémon","Darkness","210","","5ban Graphics","https://images.pokemontcg.io/sv6pt5/83.png","https://images.pokemontcg.io/sv6pt5/83_hires.png"
"sv6pt5-84","Fezandipiti ex","sv6pt5","84","Ultra Rare","Pokémon","Darkness","210","","5ban Graphics","https://images.pokemontcg.io/sv6pt5/84.png","https://images.pokemontcg.io/sv6pt5/84_hires.png"
"sv6pt5-85","Pecharunt ex","sv6pt5","85","Ultra Rare","Pokémon","Darkness","190","","aky CG Works","https://images.pokemontcg.io/sv6pt5/85.png","https://images.pokemontcg.io/sv6pt5/85_hires.png"
"sv6pt5-86","Cassiopeia","sv6pt5","86","Ultra Rare","Trainer","","","","Atsushi Furusawa","https://images.pokemontcg.io/sv6pt5/86.png","https://images.pokemontcg.io/sv6pt5/86_hires.png"
"sv6pt5-87","Colress's Tenacity","sv6pt5","87","Ultra Rare","Trainer","","","","hncl","https://images.pokemontcg.io/sv6pt5/87.png","https://images.pokemontcg.io/sv6pt5/87_hires.png"
"sv6pt5-88","Janine's Secret Art","sv6pt5","88","Ultra Rare","Trainer","","","","Taira Akitsu","https://images.pokemontcg.io/sv6pt5/88.png","https://images.pokemontcg.io/sv6pt5/88_hires.png"
"sv6pt5-89","Xerosic's Machinations","sv6pt5","89","Ultra Rare","Trainer","","","","GOSSAN","https://images.pokemontcg.io/sv6pt5/89.png","https://images.pokemontcg.io/sv6pt5/89_hires.png"
"sv6pt5-90","Okidogi ex","sv6pt5","90","Special Illustration Rare","Pokémon","Darkness","250","","kantaro","https://images.pokemontcg.io/sv6pt5/90.png","https://images.pokemontcg.io/sv6pt5/90_hires.png"
"sv6pt5-91","Munkidori ex","sv6pt5","91","Special Illustration Rare","Pokémon","Darkness","210","","kantaro","https://images.pokemontcg.io/sv6pt5/91.png","https://images.pokemontcg.io/sv6pt5/91_hires.png"
"sv6pt5-92","Fezandipiti ex","sv6pt5","92","Special Illustration Rare","Pokémon","Darkness","210","","kantaro","https://images.pokemontcg.io/sv6pt5/92.png","https://images.pokemontcg.io/sv6pt5/92_hires.png"
"sv6pt5-93","Pecharunt ex","sv6pt5","93","Special Illustration Rare","Pokémon","Darkness","190","","kantaro","https://images.pokemontcg.io/sv6pt5/93.png","https://images.pokemontcg.io/sv6pt5/93_hires.png"
"sv6pt5-94","Cassiopeia","sv6pt5","94","Special Illustration Rare","Trainer","","","","burari","https://images.pokemontcg.io/sv6pt5/94.png","https://images.pokemontcg.io/sv6pt5/94_hires.png"
"sv6pt5-95","Pecharunt ex","sv6pt5","95","Hyper Rare","Pokémon","Darkness","190","","aky CG Works","https://images.pokemontcg.io/sv6pt5/95.png","https://images.pokemontcg.io/sv6pt5/95_hires.png"
"sv6pt5-96","Earthen Vessel","sv6pt5","96","Hyper Rare","Trainer","","","","AYUMI ODASHIMA","https://images.pokemontcg.io/sv6pt5/96.png","https://images.pokemontcg.io/sv6pt5/96_hires.png"
"sv6pt5-97","Powerglass","sv6pt5","97","Hyper Rare","Trainer","","","","Studio Bora Inc.","https://images.pokemontcg.io/sv6pt5/97.png","https://images.pokemontcg.io/sv6pt5/97_hires.png"
"sv6pt5-98","Basic Darkness Energy","sv6pt5","98","Hyper Rare","Energy","Darkness","","","","https://images.pokemontcg.io/sv6pt5/98.png","https://images.pokemontcg.io/sv6pt5/98_hires.png"
"sv6pt5-99","Basic Metal Energy","sv6pt5","99","Hyper Rare","Energy","Metal","","","","https://images.pokemontcg.io/sv6pt5/99.png","https://images.pokemontcg.io/sv6pt5/99_hires.png"
"sv7-1","Venusaur ex","sv7","1","Double Rare","Pokémon","Grass","340","Ivysaur","","https://images.pokemontcg.io/sv7/1.png","https://images.pokemontcg.io/sv7/1_hires.png"
"sv7-2","Ledyba","sv7","2","Common","Pokémon","Grass","60","","","https://images.pokemontcg.io/sv7/2.png","https://images.pokemontcg.io/sv7/2_hires.png"
"sv7-3","Ledian","sv7","3","Rare","Pokémon","Grass","90","Ledyba","","https://images.pokemontcg.io/sv7/3.png","https://images.pokemontcg.io/sv7/3_hires.png"
"sv7-4","Celebi","sv7","4","Uncommon","Pokémon","Grass","80","","","https://images.pokemontcg.io/sv7/4.png","https://images.pokemontcg.io/sv7/4_hires.png"
"sv7-5","Lileep","sv7","5","Common","Pokémon","Grass","100","Antique Root Fossil","","https://images.pokemontcg.io/sv7/5.png","https://images.pokemontcg.io/sv7/5_hires.png"
"sv7-6","Cradily","sv7","6","Rare","Pokémon","Grass","150","Lileep","","https://images.pokemontcg.io/sv7/6.png","https://images.pokemontcg.io/sv7/6_hires.png"
"sv7-7","Carnivine","sv7","7","Common","Pokémon","Grass","110","","","https://images.pokemontcg.io/sv7/7.png","https://images.pokemontcg.io/sv7/7_hires.png"
"sv7-8","Mow Rotom","sv7","8","Common","Pokémon","Grass","90","","","https://images.pokemontcg.io/sv7/8.png","https://images.pokemontcg.io/sv7/8_hires.png"
"sv7-9","Grubbin","sv7","9","Common","Pokémon","Grass","70","","","https://images.pokemontcg.io/sv7/9.png","https://images.pokemontcg.io/sv7/9_hires.png"
"sv7-10","Gossifleur","sv7","10","Common","Pokémon","Grass","60","","","https://images.pokemontcg.io/sv7/10.png","https://images.pokemontcg.io/sv7/10_hires.png"
"sv7-11","Eldegoss","sv7","11","Uncommon","Pokémon","Grass","90","Gossifleur","","https://images.pokemontcg.io/sv7/11.png","https://images.pokemontcg.io/sv7/11_hires.png"
"sv7-12","Applin","sv7","12","Common","Pokémon","Grass","40","","","https://images.pokemontcg.io/sv7/12.png","https://images.pokemontcg.io/sv7/12_hires.png"
"sv7-13","Dipplin","sv7","13","Common","Pokémon","Grass","90","Applin","","https://images.pokemontcg.io/sv7/13.png","https://images.pokemontcg.io/sv7/13_hires.png"
"sv7-14","Hydrapple ex","sv7","14","Double Rare","Pokémon","Grass","330","Dipplin","","https://images.pokemontcg.io/sv7/14.png","https://images.pokemontcg.io/sv7/14_hires.png"
"sv7-15","Nymble","sv7","15","Common","Pokémon","Grass","50","","","https://images.pokemontcg.io/sv7/15.png","https://images.pokemontcg.io/sv7/15_hires.png"
"sv7-16","Lokix","sv7","16","Common","Pokémon","Grass","110","Nymble","","https://images.pokemontcg.io/sv7/16.png","https://images.pokemontcg.io/sv7/16_hires.png"
"sv7-17","Toedscool","sv7","17","Common","Pokémon","Grass","60","","","https://images.pokemontcg.io/sv7/17.png","https://images.pokemontcg.io/sv7/17_hires.png"
"sv7-18","Toedscruel","sv7","18","Uncommon","Pokémon","Grass","140","Toedscool","","https://images.pokemontcg.io/sv7/18.png","https://images.pokemontcg.io/sv7/18_hires.png"
"sv7-19","Ponyta","sv7","19","Common","Pokémon","Fire","70","","","https://images.pokemontcg.io/sv7/19.png","https://images.pokemontcg.io/sv7/19_hires.png"
"sv7-20","Rapidash","sv7","20","Uncommon","Pokémon","Fire","120","Ponyta","","https://images.pokemontcg.io/sv7/20.png","https://images.pokemontcg.io/sv7/20_hires.png"
"sv7-21","Pansear","sv7","21","Common","Pokémon","Fire","70","","","https://images.pokemontcg.io/sv7/21.png","https://images.pokemontcg.io/sv7/21_hires.png"
"sv7-22","Reshiram","sv7","22","Uncommon","Pokémon","Fire","130","","","https://images.pokemontcg.io/sv7/22.png","https://images.pokemontcg.io/sv7/22_hires.png"
"sv7-23","Salandit","sv7","23","Common","Pokémon","Fire","70","","","https://images.pokemontcg.io/sv7/23.png","https://images.pokemontcg.io/sv7/23_hires.png"
"sv7-24","Salazzle","sv7","24","Uncommon","Pokémon","Fire","120","Salandit","","https://images.pokemontcg.io/sv7/24.png","https://images.pokemontcg.io/sv7/24_hires.png"
"sv7-25","Turtonator","sv7","25","Common","Pokémon","Fire","130","","","https://images.pokemontcg.io/sv7/25.png","https://images.pokemontcg.io/sv7/25_hires.png"
"sv7-26","Scorbunny","sv7","26","Common","Pokémon","Fire","70","","","https://images.pokemontcg.io/sv7/26.png","https://images.pokemontcg.io/sv7/26_hires.png"
"sv7-27","Raboot","sv7","27","Common","Pokémon","Fire","90","Scorbunny","","https://images.pokemontcg.io/sv7/27.png","https://images.pokemontcg.io/sv7/27_hires.png"
"sv7-28","Cinderace ex","sv7","28","Double Rare","Pokémon","Fire","320","Raboot","","https://images.pokemontcg.io/sv7/28.png","https://images.pokemontcg.io/sv7/28_hires.png"
"sv7-29","Charcadet","sv7","29","Common","Pokémon","Fire","70","","","https://images.pokemontcg.io/sv7/29.png","https://images.pokemontcg.io/sv7/29_hires.png"
"sv7-30","Blastoise ex","sv7","30","Double Rare","Pokémon","Water","330","Wartortle","","https://images.pokemontcg.io/sv7/30.png","https://images.pokemontcg.io/sv7/30_hires.png"
"sv7-31","Lapras","sv7","31","Uncommon","Pokémon","Water","130","","","https://images.pokemontcg.io/sv7/31.png","https://images.pokemontcg.io/sv7/31_hires.png"
"sv7-32","Lapras ex","sv7","32","Double Rare","Pokémon","Water","220","","","https://images.pokemontcg.io/sv7/32.png","https://images.pokemontcg.io/sv7/32_hires.png"
"sv7-33","Marill","sv7","33","Common","Pokémon","Water","70","","","https://images.pokemontcg.io/sv7/33.png","https://images.pokemontcg.io/sv7/33_hires.png"
"sv7-34","Azumarill","sv7","34","Uncommon","Pokémon","Water","120","Marill","","https://images.pokemontcg.io/sv7/34.png","https://images.pokemontcg.io/sv7/34_hires.png"
"sv7-35","Finneon","sv7","35","Common","Pokémon","Water","50","","","https://images.pokemontcg.io/sv7/35.png","https://images.pokemontcg.io/sv7/35_hires.png"
"sv7-36","Lumineon","sv7","36","Uncommon","Pokémon","Water","110","Finneon","","https://images.pokemontcg.io/sv7/36.png","https://images.pokemontcg.io/sv7/36_hires.png"
"sv7-37","Tirtouga","sv7","37","Common","Pokémon","Water","100","Antique Cover Fossil","","https://images.pokemontcg.io/sv7/37.png","https://images.pokemontcg.io/sv7/37_hires.png"
"sv7-38","Carracosta","sv7","38","Rare","Pokémon","Water","160","Tirtouga","","https://images.pokemontcg.io/sv7/38.png","https://images.pokemontcg.io/sv7/38_hires.png"
"sv7-39","Froakie","sv7","39","Common","Pokémon","Water","60","","","https://images.pokemontcg.io/sv7/39.png","https://images.pokemontcg.io/sv7/39_hires.png"
"sv7-40","Frogadier","sv7","40","Uncommon","Pokémon","Water","90","Froakie","","https://images.pokemontcg.io/sv7/40.png","https://images.pokemontcg.io/sv7/40_hires.png"
"sv7-41","Greninja ex","sv7","41","Double Rare","Pokémon","Water","300","Frogadier","","https://images.pokemontcg.io/sv7/41.png","https://images.pokemontcg.io/sv7/41_hires.png"
"sv7-42","Crabominable","sv7","42","Uncommon","Pokémon","Water","160","Crabrawler","","https://images.pokemontcg.io/sv7/42.png","https://images.pokemontcg.io/sv7/42_hires.png"
"sv7-43","Chewtle","sv7","43","Common","Pokémon","Water","80","","","https://images.pokemontcg.io/sv7/43.png","https://images.pokemontcg.io/sv7/43_hires.png"
"sv7-44","Drednaw","sv7","44","Rare","Pokémon","Water","140","Chewtle","","https://images.pokemontcg.io/sv7/44.png","https://images.pokemontcg.io/sv7/44_hires.png"
"sv7-45","Veluza","sv7","45","Uncommon","Pokémon","Water","130","","","https://images.pokemontcg.io/sv7/45.png","https://images.pokemontcg.io/sv7/45_hires.png"
"sv7-46","Electabuzz","sv7","46","Common","Pokémon","Lightning","90","","","https://images.pokemontcg.io/sv7/46.png","https://images.pokemontcg.io/sv7/46_hires.png"
"sv7-47","Electivire","sv7","47","Uncommon","Pokémon","Lightning","150","Electabuzz","","https://images.pokemontcg.io/sv7/47.png","https://images.pokemontcg.io/sv7/47_hires.png"
"sv7-48","Chinchou","sv7","48","Common","Pokémon","Lightning","70","","","https://images.pokemontcg.io/sv7/48.png","https://images.pokemontcg.io/sv7/48_hires.png"
"sv7-49","Lanturn","sv7","49","Uncommon","Pokémon","Lightning","120","Chinchou","","https://images.pokemontcg.io/sv7/49.png","https://images.pokemontcg.io/sv7/49_hires.png"
"sv7-50","Joltik","sv7","50","Common","Pokémon","Lightning","30","","","https://images.pokemontcg.io/sv7/50.png","https://images.pokemontcg.io/sv7/50_hires.png"
"sv7-51","Galvantula ex","sv7","51","Double Rare","Pokémon","Lightning","260","Joltik","","https://images.pokemontcg.io/sv7/51.png","https://images.pokemontcg.io/sv7/51_hires.png"
"sv7-52","Charjabug","sv7","52","Common","Pokémon","Lightning","80","Grubbin","","https://images.pokemontcg.io/sv7/52.png","https://images.pokemontcg.io/sv7/52_hires.png"
"sv7-53","Vikavolt","sv7","53","Uncommon","Pokémon","Lightning","160","Charjabug","","https://images.pokemontcg.io/sv7/53.png","https://images.pokemontcg.io/sv7/53_hires.png"
"sv7-54","Togedemaru","sv7","54","Uncommon","Pokémon","Lightning","80","","","https://images.pokemontcg.io/sv7/54.png","https://images.pokemontcg.io/sv7/54_hires.png"
"sv7-55","Zeraora","sv7","55","Rare","Pokémon","Lightning","120","","","https://images.pokemontcg.io/sv7/55.png","https://images.pokemontcg.io/sv7/55_hires.png"
"sv7-56","Pawmi","sv7","56","Common","Pokémon","Lightning","40","","","https://images.pokemontcg.io/sv7/56.png","https://images.pokemontcg.io/sv7/56_hires.png"
"sv7-57","Slowpoke","sv7","57","Common","Pokémon","Psychic","80","","","https://images.pokemontcg.io/sv7/57.png","https://images.pokemontcg.io/sv7/57_hires.png"
"sv7-58","Slowking","sv7","58","Uncommon","Pokémon","Psychic","120","Slowpoke","","https://images.pokemontcg.io/sv7/58.png","https://images.pokemontcg.io/sv7/58_hires.png"
"sv7-59","Mewtwo","sv7","59","Uncommon","Pokémon","Psychic","130","","","https://images.pokemontcg.io/sv7/59.png","https://images.pokemontcg.io/sv7/59_hires.png"
"sv7-60","Drifloon","sv7","60","Common","Pokémon","Psychic","70","","","https://images.pokemontcg.io/sv7/60.png","https://images.pokemontcg.io/sv7/60_hires.png"
"sv7-61","Drifblim","sv7","61","Uncommon","Pokémon","Psychic","130","Drifloon","","https://images.pokemontcg.io/sv7/61.png","https://images.pokemontcg.io/sv7/61_hires.png"
"sv7-62","Yamask","sv7","62","Common","Pokémon","Psychic","70","","","https://images.pokemontcg.io/sv7/62.png","https://images.pokemontcg.io/sv7/62_hires.png"
"sv7-63","Comfey","sv7","63","Common","Pokémon","Psychic","70","","","https://images.pokemontcg.io/sv7/63.png","https://images.pokemontcg.io/sv7/63_hires.png"
"sv7-64","Milcery","sv7","64","Common","Pokémon","Psychic","60","","","https://images.pokemontcg.io/sv7/64.png","https://images.pokemontcg.io/sv7/64_hires.png"
"sv7-65","Alcremie","sv7","65","Rare","Pokémon","Psychic","110","Milcery","","https://images.pokemontcg.io/sv7/65.png","https://images.pokemontcg.io/sv7/65_hires.png"
"sv7-66","Fidough","sv7","66","Common","Pokémon","Psychic","60","","","https://images.pokemontcg.io/sv7/66.png","https://images.pokemontcg.io/sv7/66_hires.png"
"sv7-67","Dachsbun ex","sv7","67","Double Rare","Pokémon","Psychic","250","Fidough","","https://images.pokemontcg.io/sv7/67.png","https://images.pokemontcg.io/sv7/67_hires.png"
"sv7-68","Flittle","sv7","68","Common","Pokémon","Psychic","50","","","https://images.pokemontcg.io/sv7/68.png","https://images.pokemontcg.io/sv7/68_hires.png"
"sv7-69","Espathra","sv7","69","Common","Pokémon","Psychic","130","Flittle","","https://images.pokemontcg.io/sv7/69.png","https://images.pokemontcg.io/sv7/69_hires.png"
"sv7-70","Greavard","sv7","70","Common","Pokémon","Psychic","80","","","https://images.pokemontcg.io/sv7/70.png","https://images.pokemontcg.io/sv7/70_hires.png"
"sv7-71","Iron Boulder","sv7","71","Rare","Pokémon","Psychic","140","","","https://images.pokemontcg.io/sv7/71.png","https://images.pokemontcg.io/sv7/71_hires.png"
"sv7-72","Cubone","sv7","72","Common","Pokémon","Fighting","70","","","https://images.pokemontcg.io/sv7/72.png","https://images.pokemontcg.io/sv7/72_hires.png"
"sv7-73","Marowak","sv7","73","Uncommon","Pokémon","Fighting","120","Cubone","","https://images.pokemontcg.io/sv7/73.png","https://images.pokemontcg.io/sv7/73_hires.png"
"sv7-74","Rhyhorn","sv7","74","Common","Pokémon","Fighting","100","","","https://images.pokemontcg.io/sv7/74.png","https://images.pokemontcg.io/sv7/74_hires.png"
"sv7-75","Rhydon","sv7","75","Common","Pokémon","Fighting","140","Rhyhorn","","https://images.pokemontcg.io/sv7/75.png","https://images.pokemontcg.io/sv7/75_hires.png"
"sv7-76","Rhyperior","sv7","76","Rare","Pokémon","Fighting","200","Rhydon","","https://images.pokemontcg.io/sv7/76.png","https://images.pokemontcg.io/sv7/76_hires.png"
"sv7-77","Meditite","sv7","77","Common","Pokémon","Fighting","70","","","https://images.pokemontcg.io/sv7/77.png","https://images.pokemontcg.io/sv7/77_hires.png"
"sv7-78","Meditite","sv7","78","Common","Pokémon","Fighting","70","","","https://images.pokemontcg.io/sv7/78.png","https://images.pokemontcg.io/sv7/78_hires.png"
"sv7-79","Medicham","sv7","79","Common","Pokémon","Fighting","110","Meditite","","https://images.pokemontcg.io/sv7/79.png","https://images.pokemontcg.io/sv7/79_hires.png"
"sv7-80","Medicham ex","sv7","80","Double Rare","Pokémon","Fighting","260","Meditite","","https://images.pokemontcg.io/sv7/80.png","https://images.pokemontcg.io/sv7/80_hires.png"
"sv7-81","Riolu","sv7","81","Common","Pokémon","Fighting","70","","","https://images.pokemontcg.io/sv7/81.png","https://images.pokemontcg.io/sv7/81_hires.png"
"sv7-82","Lucario ex","sv7","82","Double Rare","Pokémon","Fighting","250","Riolu","","https://images.pokemontcg.io/sv7/82.png","https://images.pokemontcg.io/sv7/82_hires.png"
"sv7-83","Mienfoo","sv7","83","Common","Pokémon","Fighting","60","","","https://images.pokemontcg.io/sv7/83.png","https://images.pokemontcg.io/sv7/83_hires.png"
